Date,AAPL,AMZN,MSFT,GM
2015-12-02,110.29308300000001,676.01001,51.667423,30.780566999999998
2015-12-03,109.26869199999999,666.25,50.722229,30.556581
2015-12-04,112.90148899999998,672.6400150000001,52.322502,31.228528999999998
2015-12-07,112.190102,669.830017,52.228928,31.125154
2015-12-08,112.14268500000001,677.330017,52.210205,30.565191
2015-12-09,109.667061,664.789978,51.452187,30.539356
2015-12-10,110.188744,662.320007,51.723568,30.694415999999997
2015-12-11,107.35270700000001,640.150024,50.591213,29.764019
2015-12-14,106.688728,657.909973,51.601917,29.626184000000002
2015-12-15,104.80119300000001,658.6400150000001,51.658066,29.755413
2015-12-16,105.607422,675.77002,52.528389000000004,30.591133000000003
2015-12-17,103.368935,670.650024,52.12598,29.694471000000004
2015-12-18,100.570824,664.1400150000001,50.656719,29.311428000000003
2015-12-21,101.803886,664.51001,51.311813,29.450715999999996
2015-12-22,101.709038,663.150024,51.798439,29.85117
2015-12-23,103.018005,663.700012,52.238274,30.277734999999996
2015-12-24,102.46785,662.789978,52.097908000000004,30.121038000000002
2015-12-28,101.320145,675.200012,52.35994,30.042683
2015-12-29,103.141289,693.969971,52.921440000000004,30.033981
2015-12-30,101.79441800000001,689.070007,52.696845999999994,29.885991999999998
2015-12-31,99.840477,675.8900150000001,51.920101,29.607409000000004
